0, 327, 193, 20, 116
0, 328, 192, 19, 117
0, 329, 191, 18, 116
0, 330, 190, 17, 115
0, 331, 191, 18, 116
0, 332, 191, 17, 118
0, 333, 190, 16, 117
0, 334, 190, 16, 120
0, 335, 190, 16, 120
0, 336, 189, 14, 121
0, 337, 188, 13, 120
0, 338, 187, 12, 122
0, 339, 187, 12, 122
0, 340, 186, 10, 123
0, 341, 185, 9, 122
0, 342, 186, 10, 125
0, 343, 186, 10, 125
0, 344, 186, 10, 125
0, 345, 187, 11, 126
0, 346, 186, 9, 127
0, 347, 186, 9, 127
0, 348, 186, 9, 128
0, 349, 185, 8, 127
0, 350, 185, 8, 129
0, 351, 185, 8, 129
0, 352, 185, 8, 129
0, 353, 186, 9, 130
0, 354, 186, 8, 132
0, 355, 185, 7, 131
0, 356, 184, 6, 130
0, 357, 183, 5, 129
0, 358, 184, 6, 132
0, 359, 185, 7, 133
0, 360, 186, 8, 136
0, 361, 186, 8, 136
0, 362, 183, 6, 136
0, 363, 183, 6, 136
0, 364, 182, 5, 139
0, 365, 181, 4, 138
0, 366, 178, 2, 138
0, 367, 178, 2, 138
0, 368, 177, 1, 138
0, 369, 177, 1, 138
0, 370, 175, 0, 141
0, 371, 175, 0, 141
0, 372, 174, 0, 142
0, 373, 173, 0, 141
0, 374, 171, 0, 143
0, 375, 170, 0, 142
0, 376, 170, 0, 142
0, 377, 170, 0, 142
0, 378, 169, 0, 141
0, 379, 170, 0, 142
0, 380, 170, 0, 143
0, 381, 171, 0, 144
0, 382, 172, 0, 143
0, 383, 172, 0, 143
0, 384, 171, 0, 144
0, 385, 170, 0, 143
0, 386, 170, 0, 143
0, 387, 170, 0, 143
0, 388, 170, 0, 143
0, 389, 170, 0, 143
0, 390, 169, 0, 144
0, 391, 169, 0, 144
0, 392, 167, 0, 144
0, 393, 167, 0, 144
0, 394, 167, 0, 146
0, 395, 167, 0, 146
0, 396, 166, 0, 147
0, 397, 165, 0, 146
0, 398, 166, 0, 147
0, 399, 166, 0, 147
0, 400, 164, 0, 147
0, 401, 164, 0, 147
0, 402, 164, 0, 149
0, 403, 164, 0, 149
0, 404, 163, 0, 148
0, 405, 164, 0, 149
0, 406, 162, 0, 150
0, 407, 162, 0, 150
0, 408, 161, 0, 149
0, 409, 160, 0, 148
0, 410, 160, 0, 151
0, 411, 160, 0, 151
0, 412, 159, 0, 152
0, 413, 159, 0, 152
0, 414, 158, 0, 153
0, 415, 158, 0, 153
0, 416, 157, 0, 155
0, 417, 155, 0, 153
0, 418, 155, 0, 153
0, 419, 154, 0, 152
0, 420, 153, 0, 153
0, 421, 153, 0, 153
0, 422, 152, 0, 153
0, 423, 153, 0, 154
0, 424, 152, 0, 156
0, 425, 152, 0, 156
0, 426, 152, 0, 156
0, 427, 152, 0, 156
0, 428, 150, 0, 156
0, 429, 150, 0, 156
0, 430, 148, 0, 156
0, 431, 147, 0, 155
0, 432, 148, 0, 160
0, 433, 148, 0, 160
0, 434, 148, 0, 161
0, 435, 147, 0, 160
0, 436, 147, 0, 161
0, 437, 147, 0, 161
0, 438, 145, 0, 161
0, 439, 144, 0, 160
0, 440, 144, 0, 162
0, 441, 143, 0, 161
0, 442, 142, 0, 161
0, 443, 142, 0, 161
0, 444, 142, 0, 161
0, 445, 143, 0, 162
0, 446, 142, 0, 161
0, 447, 141, 0, 160
0, 448, 140, 0, 159
0, 449, 141, 0, 160
0, 450, 140, 0, 159
0, 451, 139, 0, 158
0, 452, 139, 0, 160
0, 453, 139, 0, 160
0, 454, 139, 0, 160
0, 455, 139, 0, 160
0, 456, 138, 0, 159
0, 457, 139, 0, 160
0, 458, 139, 0, 160
0, 459, 138, 0, 159
0, 460, 138, 0, 159
0, 461, 139, 0, 160
0, 462, 139, 0, 160
0, 463, 138, 0, 159
0, 464, 137, 0, 158
0, 465, 138, 0, 159
0, 466, 138, 0, 159
0, 467, 137, 0, 158
0, 468, 136, 0, 157
0, 469, 137, 0, 158
0, 470, 137, 0, 158
0, 471, 137, 0, 158
0, 472, 137, 0, 158
0, 473, 137, 0, 158
0, 474, 137, 0, 158
0, 475, 136, 0, 157
0, 476, 138, 0, 158
0, 477, 139, 0, 159
0, 478, 138, 0, 158
0, 479, 138, 0, 158
0, 480, 138, 0, 158
0, 481, 138, 0, 158
0, 482, 138, 0, 158
0, 483, 139, 0, 159
0, 484, 139, 0, 159
0, 485, 139, 0, 159
0, 486, 140, 0, 160
0, 487, 141, 0, 161
0, 488, 141, 0, 161
0, 489, 141, 0, 161
0, 490, 140, 0, 161
0, 491, 139, 0, 160
0, 492, 139, 0, 160
0, 493, 138, 0, 159
0, 494, 137, 0, 158
0, 495, 137, 0, 158
0, 496, 137, 0, 158
0, 497, 137, 0, 158
0, 498, 138, 0, 159
0, 499, 137, 0, 158
0, 500, 138, 0, 159
0, 501, 138, 0, 159
0, 502, 139, 0, 160
0, 503, 139, 0, 160
0, 504, 139, 0, 160
0, 505, 139, 0, 160
0, 506, 139, 0, 160
0, 507, 139, 0, 160
0, 508, 139, 0, 160
0, 509, 139, 0, 160
0, 510, 140, 0, 161
0, 511, 140, 0, 161
0, 512, 140, 0, 163
0, 513, 140, 0, 163
0, 514, 138, 0, 162
0, 515, 137, 0, 161
0, 516, 136, 0, 160
0, 517, 135, 0, 159
0, 518, 133, 0, 159
0, 519, 133, 0, 159
0, 520, 133, 0, 160
0, 521, 133, 0, 160
0, 522, 131, 0, 159
0, 523, 131, 0, 159
0, 524, 131, 0, 159
0, 525, 131, 0, 159
0, 526, 129, 0, 161
0, 527, 129, 0, 161
0, 528, 129, 0, 161
0, 529, 129, 0, 161
0, 530, 127, 0, 160
0, 531, 126, 0, 159
0, 532, 125, 0, 158
0, 533, 125, 0, 158
0, 534, 125, 0, 160
0, 535, 125, 0, 160
0, 536, 124, 0, 160
0, 537, 124, 0, 160
0, 538, 123, 0, 161
0, 539, 123, 0, 161
0, 540, 122, 0, 162
0, 541, 122, 0, 162
0, 542, 121, 0, 162
0, 543, 121, 0, 162
0, 544, 121, 0, 162
0, 545, 121, 0, 162
0, 546, 121, 0, 162
0, 547, 121, 0, 162
0, 548, 121, 0, 162
0, 549, 121, 0, 162
0, 550, 121, 0, 162
0, 551, 121, 0, 162
0, 552, 121, 0, 164
0, 553, 121, 0, 164
0, 554, 121, 0, 164
0, 555, 122, 0, 165
0, 556, 121, 0, 166
0, 557, 121, 0, 166
0, 558, 123, 0, 166
0, 559, 123, 0, 166
0, 560, 123, 0, 166
0, 561, 123, 0, 166
0, 562, 123, 0, 166
0, 563, 122, 0, 165
0, 564, 122, 0, 165
0, 565, 122, 0, 165
0, 566, 122, 0, 165
0, 567, 122, 0, 165
0, 568, 122, 0, 165
0, 569, 121, 0, 164
0, 570, 121, 0, 164
0, 571, 120, 0, 163
0, 572, 120, 0, 163
0, 573, 120, 0, 163
0, 574, 120, 0, 163
0, 575, 120, 0, 163
0, 576, 120, 0, 163
0, 577, 120, 0, 163
0, 578, 120, 0, 163
0, 579, 120, 0, 163
0, 580, 120, 0, 163
0, 581, 120, 0, 163
0, 582, 120, 0, 163
0, 583, 119, 0, 162
0, 584, 119, 0, 162
0, 585, 119, 0, 162
0, 586, 119, 0, 162
0, 587, 119, 0, 162
0, 588, 118, 0, 161
0, 589, 118, 0, 161
0, 590, 119, 0, 162
0, 591, 119, 0, 162
0, 592, 119, 0, 162
0, 593, 119, 0, 162
0, 594, 119, 0, 162
0, 595, 119, 0, 162
0, 596, 119, 0, 162
0, 597, 119, 0, 162
0, 598, 119, 0, 162
0, 599, 119, 0, 162
0, 600, 119, 0, 162
0, 601, 119, 0, 162
0, 602, 118, 0, 161
0, 603, 118, 0, 161
0, 604, 117, 0, 161
0, 605, 117, 0, 161
0, 606, 117, 0, 161
0, 607, 117, 0, 161
0, 608, 117, 0, 161
0, 609, 117, 0, 161
0, 610, 117, 0, 161
0, 611, 117, 0, 161
0, 612, 117, 0, 161
0, 613, 117, 0, 161
0, 614, 117, 0, 161
0, 615, 117, 0, 161
0, 616, 117, 0, 161
0, 617, 117, 0, 161
0, 618, 117, 0, 161
0, 619, 117, 0, 161
0, 620, 117, 0, 161
0, 621, 117, 0, 161
0, 622, 117, 0, 161
0, 623, 117, 0, 161
0, 624, 117, 0, 161
0, 625, 117, 0, 161
0, 626, 117, 0, 161
0, 627, 117, 0, 161
0, 628, 117, 0, 161
0, 629, 117, 0, 161
0, 630, 117, 0, 161
0, 631, 117, 0, 161
0, 632, 117, 0, 161
0, 633, 117, 0, 161
0, 634, 117, 0, 161
0, 635, 117, 0, 161
0, 636, 118, 0, 162
0, 637, 118, 0, 162
0, 638, 118, 0, 162
0, 639, 118, 0, 162
0, 640, 118, 0, 162
0, 641, 118, 0, 162
0, 642, 118, 0, 162
0, 643, 118, 0, 162
0, 644, 118, 0, 162
0, 645, 118, 0, 162
0, 646, 118, 0, 162
0, 647, 117, 0, 161
0, 648, 117, 0, 161
0, 649, 117, 0, 161
0, 650, 117, 0, 161
0, 651, 117, 0, 161
0, 652, 117, 0, 161
0, 653, 117, 0, 161
0, 654, 117, 0, 161
0, 655, 117, 0, 161
0, 656, 117, 0, 161
0, 657, 117, 0, 161
0, 658, 117, 0, 161
0, 659, 117, 0, 161
0, 660, 117, 0, 161
0, 661, 117, 0, 161
0, 662, 117, 0, 161
0, 663, 117, 0, 161
0, 664, 117, 0, 161
0, 665, 117, 0, 161
0, 666, 117, 0, 161
0, 667, 117, 0, 161
0, 668, 118, 0, 161
0, 669, 118, 0, 161
0, 670, 118, 0, 161
0, 671, 118, 0, 161
0, 672, 117, 0, 161
0, 673, 117, 0, 161
0, 674, 117, 0, 161
0, 675, 117, 0, 161
0, 676, 118, 0, 162
0, 677, 117, 0, 161
0, 678, 117, 0, 161
0, 679, 117, 0, 161
0, 680, 117, 0, 161
0, 681, 117, 0, 161
0, 682, 117, 0, 161
0, 683, 117, 0, 161
0, 684, 117, 0, 161
0, 685, 117, 0, 161
0, 686, 117, 0, 161
0, 687, 117, 0, 161
0, 688, 117, 0, 161
0, 689, 116, 0, 160
0, 690, 116, 0, 160
0, 691, 116, 0, 160
0, 692, 115, 0, 160
0, 693, 115, 0, 160
0, 694, 115, 0, 160
0, 695, 115, 0, 160
0, 696, 115, 0, 160
0, 697, 115, 0, 160
0, 698, 115, 0, 160
0, 699, 115, 0, 160
0, 700, 113, 0, 162
0, 701, 113, 0, 162
0, 702, 112, 0, 162
0, 703, 112, 0, 162
0, 704, 112, 0, 162
0, 705, 112, 0, 162
0, 706, 110, 0, 162
0, 707, 110, 0, 162
0, 708, 109, 0, 162
0, 709, 109, 0, 162
0, 710, 109, 0, 162
0, 711, 109, 0, 162
0, 712, 107, 0, 162
0, 713, 107, 0, 162
0, 714, 107, 0, 162
0, 715, 107, 0, 162
0, 716, 104, 0, 160
0, 717, 104, 0, 160
0, 718, 106, 0, 160
0, 719, 106, 0, 160
